,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_p_xo,param_pop_size,param_tournament_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,outer_fold
9,0.026329469680786134,0.013982049538802516,9.431838989257813e-05,0.00018863677978515626,6,0.7,20,5,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 5}",-18.7242488861084,-11.149834632873535,-11.765581130981445,-14.031826972961426,-10.106892585754395,-13.15567684173584,3.066838377131925,11,6
10,0.07574400901794434,0.03799939091138087,0.000201416015625,0.0004028320312499999,6,0.7,50,3,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 3}",-17.352758407592773,-10.137900352478027,-10.989764213562012,-12.472212791442871,-9.142720222473145,-12.019071197509765,2.8818476054833457,2,6
11,0.04980854988098145,0.01105669775275725,0.0,0.0,6,0.7,50,5,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 5}",-18.285823822021484,-10.13790225982666,-12.207884788513184,-12.472212791442871,-9.142720222473145,-12.449308776855469,3.174896721577444,7,6
12,0.02355504035949707,0.00947453968714958,0.0,0.0,6,0.9,20,3,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 3}",-17.394731521606445,-12.034530639648438,-12.332977294921875,-14.840407371520996,-10.948763847351074,-13.510282135009765,2.3230774968735273,13,6
13,0.019807195663452147,0.006578964654697903,0.0,0.0,6,0.9,20,5,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 5}",-17.317577362060547,-9.522244453430176,-9.142685890197754,-13.828600883483887,-11.548444747924805,-12.271910667419434,3.025166169108853,3,6
14,0.04381413459777832,0.008849296987577538,0.0,0.0,6,0.9,50,3,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 3}",-17.394731521606445,-12.034530639648438,-12.332977294921875,-14.840407371520996,-10.948763847351074,-13.510282135009765,2.3230774968735273,13,6
15,0.04960370063781738,0.01029855088908302,0.0,0.0,6,0.9,50,5,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 5}",-17.352758407592773,-9.643203735351562,-12.18420696258545,-13.216348648071289,-9.446608543395996,-12.368625259399414,2.8830654679756287,5,6
0,0.03681693077087402,0.01637427138267924,0.00029754638671875,0.0005950927734375,4,0.7,20,3,"{'max_depth': 4, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 3}",-19.018381118774414,-11.234230041503906,-12.30030345916748,-11.114809036254883,-9.531137466430664,-12.63977222442627,3.309578888061561,6,7
1,0.027158451080322266,0.0037763381257810468,0.0,0.0,4,0.7,20,5,"{'max_depth': 4, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 5}",-19.018381118774414,-11.818059921264648,-12.721179008483887,-11.300354957580566,-10.404837608337402,-13.052562522888184,3.0758895234097845,11,7
2,0.05267853736877441,0.01524836788406914,0.000168609619140625,0.00033721923828125,4,0.7,50,3,"{'max_depth': 4, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 3}",-17.19741439819336,-9.755918502807617,-11.151688575744629,-13.0169038772583,-8.837547302246094,-11.99189453125,2.9598487303612884,4,7
3,0.04555797576904297,0.013214094523011451,0.003018093109130859,0.006036186218261718,4,0.7,50,5,"{'max_depth': 4, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 5}",-20.181795120239258,-11.702141761779785,-9.047720909118652,-11.31943130493164,-10.404837608337402,-12.531185340881347,3.9330235245354785,5,7
4,0.021724510192871093,0.01020426814389304,0.0,0.0,4,0.9,20,3,"{'max_depth': 4, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 3}",-16.89311408996582,-12.306528091430664,-13.106846809387207,-14.148176193237305,-10.868645668029785,-13.464662170410156,2.021389722058324,15,7
5,0.022886085510253906,0.0061338160934416176,0.0,0.0,4,0.9,20,5,"{'max_depth': 4, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 5}",-16.84378433227539,-11.234230041503906,-8.920717239379883,-13.0169038772583,-9.531137466430664,-11.90935459136963,2.8502254423641804,2,7
6,0.04062619209289551,0.00790745899500038,0.0,0.0,4,0.9,50,3,"{'max_depth': 4, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 3}",-16.89311408996582,-12.306528091430664,-13.106846809387207,-13.0169038772583,-10.868645668029785,-13.238407707214355,1.995365766034887,13,7
7,0.06299366950988769,0.014411511032003893,6.346702575683593e-05,0.00012693405151367184,4,0.9,50,5,"{'max_depth': 4, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 5}",-17.164613723754883,-12.306528091430664,-12.754161834716797,-11.31943130493164,-10.868645668029785,-12.882676124572754,2.244259571800809,9,7
8,0.032942342758178714,0.0033593450271714315,0.00020008087158203126,0.0004001617431640626,6,0.7,20,3,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 3}",-19.018381118774414,-11.234230041503906,-12.220846176147461,-11.870841026306152,-9.545244216918945,-12.777908515930175,3.2529878539734924,8,7
9,0.03156590461730957,0.008956414678491504,0.00023193359375,0.00046386718750000003,6,0.7,20,5,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 5}",-19.018381118774414,-11.355315208435059,-12.366409301757812,-11.120516777038574,-9.972689628601074,-12.766662406921387,3.217209027582099,7,7
10,0.0470524787902832,0.003267020333126756,0.0,0.0,6,0.7,50,3,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 3}",-19.018381118774414,-13.706581115722656,-11.151688575744629,-13.0169038772583,-8.837547302246094,-13.146220397949218,3.386910670896773,12,7
11,0.054803991317749025,0.0069979413908598425,0.0002628326416015625,0.000525665283203125,6,0.7,50,5,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 5}",-16.572420120239258,-11.702141761779785,-9.047720909118652,-11.31943130493164,-10.404837608337402,-11.809310340881348,2.550984170492145,1,7
12,0.023301410675048827,0.009226578260585374,0.0,0.0,6,0.9,20,3,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 3}",-16.89311408996582,-12.306528091430664,-13.106846809387207,-14.148176193237305,-10.868645668029785,-13.464662170410156,2.021389722058324,15,7
13,0.024438762664794923,0.003178087001813036,0.0006820201873779297,0.0009199629018777736,6,0.9,20,5,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 5}",-16.84378433227539,-11.234230041503906,-8.920717239379883,-13.0169038772583,-9.531137466430664,-11.90935459136963,2.8502254423641804,2,7
14,0.05574951171875,0.007096630275618287,0.0001995086669921875,0.000399017333984375,6,0.9,50,3,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 3}",-16.89311408996582,-12.306528091430664,-13.106846809387207,-13.0169038772583,-10.868645668029785,-13.238407707214355,1.995365766034887,13,7
15,0.05319962501525879,0.00892184149257495,0.0,0.0,6,0.9,50,5,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 5}",-17.164613723754883,-12.306528091430664,-12.754161834716797,-11.31943130493164,-10.868645668029785,-12.882676124572754,2.244259571800809,9,7
0,0.029896306991577148,0.005759170713505485,0.0,0.0,4,0.7,20,3,"{'max_depth': 4, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 3}",-19.018381118774414,-11.265192985534668,-8.132270812988281,-13.915635108947754,-12.074258804321289,-12.881147766113282,3.593049102168223,9,8
1,0.030346059799194337,0.01214599982428134,0.0,0.0,4,0.7,20,5,"{'max_depth': 4, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 5}",-19.018381118774414,-12.08894157409668,-10.111583709716797,-14.809951782226562,-10.632340431213379,-13.332239723205566,3.277917281795762,14,8
2,0.05272765159606933,0.004778640531544017,0.0,0.0,4,0.7,50,3,"{'max_depth': 4, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 3}",-18.442554473876953,-9.94157600402832,-10.979876518249512,-13.449228286743164,-10.081377983093262,-12.578922653198243,3.1902941962461093,6,8
3,0.05632414817810059,0.008072961311944314,0.00020389556884765626,0.00040779113769531247,4,0.7,50,5,"{'max_depth': 4, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 5}",-20.181795120239258,-12.350990295410156,-9.355729103088379,-13.449227333068848,-10.446761131286621,-13.156900596618652,3.7915128918997416,11,8
4,0.023289871215820313,0.005994575495570744,0.0,0.0,4,0.9,20,3,"{'max_depth': 4, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 3}",-16.89311408996582,-12.591390609741211,-10.36005687713623,-15.235692977905273,-10.987008094787598,-13.213452529907226,2.4946041061675657,12,8
5,0.028977346420288087,0.007239774313028053,0.0,0.0,4,0.9,20,5,"{'max_depth': 4, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 5}",-16.84378433227539,-13.646148681640625,-10.096549987792969,-14.87559986114502,-12.074258804321289,-13.507268333435059,2.3112972061243298,15,8
6,0.04689803123474121,0.005279475285590869,0.000128936767578125,0.00025787353515625,4,0.9,50,3,"{'max_depth': 4, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 3}",-16.89311408996582,-10.818891525268555,-10.36005687713623,-13.597941398620605,-10.987008094787598,-12.531402397155762,2.4574223465928537,4,8
7,0.04318428039550781,0.009052999619700167,0.0029506683349609375,0.005901336669921875,4,0.9,50,5,"{'max_depth': 4, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 5}",-17.164613723754883,-9.94157600402832,-10.989945411682129,-13.449227333068848,-10.987008094787598,-12.506474113464355,2.5990146924965027,2,8
8,0.023578643798828125,0.0062922996456328956,0.0,0.0,6,0.7,20,3,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 3}",-19.018381118774414,-11.265192985534668,-8.17982006072998,-13.528278350830078,-12.20195484161377,-12.838725471496582,3.5566981327703107,7,8
9,0.023853826522827148,0.0065286719550672325,0.0,0.0,6,0.7,20,5,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 5}",-19.018381118774414,-11.610452651977539,-9.910511016845703,-14.408461570739746,-10.316961288452148,-13.05295352935791,3.372391900203952,10,8
10,0.056485557556152345,0.007729152917325474,0.0,0.0,6,0.7,50,3,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 3}",-19.018381118774414,-10.818890571594238,-10.979876518249512,-13.449228286743164,-10.081377983093262,-12.869550895690917,3.277014623041171,8,8
11,0.04837613105773926,0.006475241832985212,0.0,0.0,6,0.7,50,5,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 5}",-16.572420120239258,-12.350990295410156,-9.355729103088379,-13.449227333068848,-10.081377983093262,-12.36194896697998,2.5748290643411047,1,8
12,0.022918081283569335,0.009424901534013522,0.0,0.0,6,0.9,20,3,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 3}",-16.89311408996582,-12.591390609741211,-10.36005687713623,-15.235692977905273,-10.987008094787598,-13.213452529907226,2.4946041061675657,12,8
13,0.026485776901245116,0.009657522284208634,0.0,0.0,6,0.9,20,5,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 5}",-16.84378433227539,-13.646148681640625,-10.096549987792969,-14.87559986114502,-12.074258804321289,-13.507268333435059,2.3112972061243298,15,8
14,0.04415216445922852,0.009298676566773448,0.0,0.0,6,0.9,50,3,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 3}",-16.89311408996582,-10.818891525268555,-10.36005687713623,-13.597941398620605,-10.987008094787598,-12.531402397155762,2.4574223465928537,4,8
15,0.04411311149597168,0.007460652724732045,0.0,0.0,6,0.9,50,5,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 5}",-17.164613723754883,-9.94157600402832,-10.989945411682129,-13.449227333068848,-10.987008094787598,-12.506474113464355,2.5990146924965027,2,8
0,0.030241966247558594,0.011592579909226164,0.0,0.0,4,0.7,20,3,"{'max_depth': 4, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 3}",-18.99191665649414,-10.287862777709961,-9.033599853515625,-13.775495529174805,-12.148799896240234,-12.847534942626954,3.469893099700515,9,9
1,0.026340627670288087,0.008016584321994523,0.0,0.0,4,0.7,20,5,"{'max_depth': 4, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 5}",-18.99191665649414,-11.975845336914062,-9.92382526397705,-14.652904510498047,-10.469334602355957,-13.202765274047852,3.3270287312464744,16,9
2,0.05364561080932617,0.008727953039522847,0.0,0.0,4,0.7,50,3,"{'max_depth': 4, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 3}",-18.99191665649414,-10.450098991394043,-10.182798385620117,-13.37351131439209,-9.639103889465332,-12.527485847473145,3.483115575292365,4,9
3,0.06331830024719239,0.004856944488583142,0.0,0.0,4,0.7,50,5,"{'max_depth': 4, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 5}",-17.220972061157227,-12.14973258972168,-9.033599853515625,-14.870646476745605,-10.284497261047363,-12.7118896484375,2.9909906527742693,5,9
4,0.02324390411376953,0.009369349363159427,0.00020532608032226564,0.0004106521606445312,4,0.9,20,3,"{'max_depth': 4, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 3}",-17.04193687438965,-12.313819885253906,-10.267864227294922,-15.071625709533691,-10.849780082702637,-13.109005355834961,2.5740369329929287,14,9
5,0.02616705894470215,0.00633057376765209,0.0,0.0,4,0.9,20,5,"{'max_depth': 4, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 5}",-16.98719596862793,-12.313819885253906,-8.936294555664062,-13.749143600463867,-12.148799896240234,-12.82705078125,2.608389440626792,7,9
6,0.04725933074951172,0.007505663714112266,0.0,0.0,4,0.9,50,3,"{'max_depth': 4, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 3}",-17.04193687438965,-11.425228118896484,-10.267864227294922,-15.071625709533691,-10.849780082702637,-12.931287002563476,2.652289480717349,11,9
7,0.045864200592041014,0.007615378789652739,0.003011322021484375,0.00602264404296875,4,0.9,50,5,"{'max_depth': 4, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 5}",-17.220972061157227,-11.345532417297363,-9.033599853515625,-13.37351131439209,-9.691497802734375,-12.133022689819336,2.95342673702142,1,9
8,0.02996029853820801,0.007060482355150458,0.0,0.0,6,0.7,20,3,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 3}",-18.99191665649414,-10.287862777709961,-9.302107810974121,-13.398807525634766,-12.282367706298828,-12.852612495422363,3.391123363768982,10,9
9,0.026387691497802734,0.007682284531226267,0.0,0.0,6,0.7,20,5,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 5}",-18.99191665649414,-11.67357349395752,-9.622695922851562,-14.25910472869873,-10.127039909362793,-12.934866142272949,3.4318125714246417,13,9
10,0.05006828308105469,0.002878046856210491,0.00010862350463867188,0.00021724700927734373,6,0.7,50,3,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 3}",-17.220972061157227,-11.425228118896484,-10.182798385620117,-13.37351131439209,-9.691496849060059,-12.378801345825195,2.7345713198475656,3,9
11,0.07279438972473144,0.0342761027624265,0.0,0.0,6,0.7,50,5,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 5}",-17.220972061157227,-12.14973258972168,-9.033599853515625,-14.870646476745605,-10.512354850769043,-12.757461166381836,2.9551805742617936,6,9
12,0.020988655090332032,0.0022091771643702757,0.0,0.0,6,0.9,20,3,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 3}",-17.04193687438965,-12.313819885253906,-10.267864227294922,-15.071625709533691,-10.849780082702637,-13.109005355834961,2.5740369329929287,14,9
13,0.025267410278320312,0.006648769724566601,0.0002284526824951172,0.0004569053649902344,6,0.9,20,5,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 5}",-16.98719596862793,-12.313819885253906,-8.936294555664062,-13.749143600463867,-12.148799896240234,-12.82705078125,2.608389440626792,7,9
14,0.043698883056640624,0.009208490821182502,0.0,0.0,6,0.9,50,3,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 3}",-17.04193687438965,-11.425228118896484,-10.267864227294922,-15.071625709533691,-10.849780082702637,-12.931287002563476,2.652289480717349,11,9
15,0.04796590805053711,0.0055212261915364375,0.0,0.0,6,0.9,50,5,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 5}",-17.220972061157227,-11.345532417297363,-9.033599853515625,-13.37351131439209,-9.691497802734375,-12.133022689819336,2.95342673702142,1,9
0,0.02658109664916992,0.009752436631525621,0.0001362323760986328,0.0002724647521972656,4,0.7,20,3,"{'max_depth': 4, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 3}",-19.083702087402344,-10.653203964233398,-9.02402114868164,-9.957403182983398,-12.174574851989746,-12.178581047058106,3.6025648400135935,3,10
1,0.02666306495666504,0.011279906825809063,0.0,0.0,4,0.7,20,5,"{'max_depth': 4, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 5}",-19.083702087402344,-11.262816429138184,-12.338472366333008,-11.219623565673828,-11.949974060058594,-13.17091770172119,2.9864054338246317,16,10
2,0.05669026374816895,0.008553510650314297,0.0,0.0,4,0.7,50,3,"{'max_depth': 4, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 3}",-17.1497859954834,-9.373071670532227,-11.036054611206055,-10.153739929199219,-11.136992454528809,-11.769928932189941,2.7654668232098394,1,10
3,0.053107166290283205,0.005109927416943942,0.00022788047790527343,0.00045576095581054685,4,0.7,50,5,"{'max_depth': 4, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 5}",-17.115528106689453,-11.50346565246582,-11.036054611206055,-10.153739929199219,-11.200185775756836,-12.201794815063476,2.497564340976647,4,10
4,0.024282169342041016,0.01049929403720747,0.0,0.0,4,0.9,20,3,"{'max_depth': 4, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 3}",-16.918689727783203,-11.725844383239746,-12.661331176757812,-11.610452651977539,-12.301498413085938,-13.043563270568848,1.975021812375549,14,10
5,0.02550983428955078,0.008284348908638927,0.0,0.0,4,0.9,20,5,"{'max_depth': 4, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 5}",-16.868871688842773,-10.653203964233398,-9.02402114868164,-12.560348510742188,-12.174574851989746,-12.25620403289795,2.622688906749629,5,10
6,0.04334115982055664,0.010536616664207132,0.0,0.0,4,0.9,50,3,"{'max_depth': 4, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 3}",-16.918689727783203,-10.283767700195312,-12.661331176757812,-12.560348510742188,-12.301498413085938,-12.94512710571289,2.1686348880004194,12,10
7,0.046760845184326175,0.008728832101432065,0.0,0.0,4,0.9,50,5,"{'max_depth': 4, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 5}",-17.115528106689453,-11.725844383239746,-12.4213285446167,-10.153739929199219,-12.301498413085938,-12.743587875366211,2.330505084963698,9,10
8,0.023335742950439452,0.008324711843724096,0.0,0.0,6,0.7,20,3,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 3}",-19.083702087402344,-10.653203964233398,-8.957387924194336,-10.344212532043457,-12.297791481018066,-12.26725959777832,3.5699679693534825,7,10
9,0.022549819946289063,0.008548367719542224,0.0006081104278564453,0.0012162208557128906,6,0.7,20,5,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 20, 'tournament_size': 5}",-19.083702087402344,-10.829005241394043,-12.051026344299316,-10.863608360290527,-11.633467674255371,-12.89216194152832,3.130451562654274,11,10
10,0.053301000595092775,0.008313689324246224,0.0,0.0,6,0.7,50,3,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 3}",-17.115528106689453,-9.373071670532227,-11.036054611206055,-11.71699047088623,-11.136992454528809,-12.075727462768555,2.6379830986983155,2,10
11,0.05337934494018555,0.006409136604487553,0.0,0.0,6,0.7,50,5,"{'max_depth': 6, 'p_xo': 0.7, 'pop_size': 50, 'tournament_size': 5}",-17.115528106689453,-11.50346565246582,-11.036054611206055,-10.153739929199219,-11.989721298217773,-12.359701919555665,2.453822301116019,8,10
12,0.02324838638305664,0.00911861261596086,0.0,0.0,6,0.9,20,3,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 3}",-16.918689727783203,-11.725844383239746,-12.661331176757812,-11.610452651977539,-12.301498413085938,-13.043563270568848,1.975021812375549,14,10
13,0.027076530456542968,0.009388824781795318,0.0,0.0,6,0.9,20,5,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 20, 'tournament_size': 5}",-16.868871688842773,-10.653203964233398,-9.02402114868164,-12.560348510742188,-12.174574851989746,-12.25620403289795,2.622688906749629,5,10
14,0.046285486221313475,0.00649971703370061,0.0,0.0,6,0.9,50,3,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 3}",-16.918689727783203,-10.283767700195312,-12.661331176757812,-12.560348510742188,-12.301498413085938,-12.94512710571289,2.1686348880004194,12,10
15,0.047464609146118164,0.005993484582703098,0.0,0.0,6,0.9,50,5,"{'max_depth': 6, 'p_xo': 0.9, 'pop_size': 50, 'tournament_size': 5}",-17.115528106689453,-11.725844383239746,-12.4213285446167,-10.153739929199219,-12.301498413085938,-12.743587875366211,2.330505084963698,9,10
